51.6787 -14.8507 51.0524 -16.0574 40.9399 -23.5915 40.9399 -23.5915 47.869 -13.5401 47.869 -13.5401 47.869 -13.5401 46.174 -7.6774 DRIBBLE
51.8293 -14.2785 51.399 -15.1559 41.0912 -23.5217 41.0912 -23.5217 48.5279 -13.0484 48.5279 -13.0484 48.5279 -13.0484 46.1071 -7.2422 DRIBBLE
52.1851 -14.9558 51.5616 -14.7279 41.245 -23.4465 41.245 -23.4465 48.7529 -12.8465 48.7529 -12.8465 48.7529 -12.8465 46.0862 -7.0736 DRIBBLE
51.5409 -14.0918 51.6577 -14.5243 41.3052 -23.4161 41.3052 -23.4161 48.835 -12.7771 48.835 -12.7771 48.835 -12.7771 46.0799 -7.0065 DRIBBLE
52.3205 -5.8877 51.8013 -6.1904 51.8013 -6.1904 51.8013 -6.1904 51.543 -14.0078 51.543 -14.0078 51.543 -14.0078 41.5973 -23.2958 UNSUCCESSFUL DRIBBLE
33.2704 7.7684 32.8513 7.8175 30.9874 1.2245 30.9874 1.2245 23.2807 0.2022 23.2807 0.2022 23.2807 0.2022 22.0561 18.6557 PASS
33.4242 7.7727 32.9413 7.8321 31.3399 1.581 31.3399 1.581 23.9717 0.5756 23.9717 0.5756 23.9717 0.5756 16.2974 -11.8007 DRIBBLE
33.5649 7.7793 32.9839 7.8376 31.7215 1.9831 31.7215 1.9831 24.6761 0.9405 24.6761 0.9405 24.6761 0.9405 17.0245 -11.5668 DRIBBLE
22.4481 7.7843 21.3922 8.932 29.7465 8.3609 29.7465 8.3609 16.0214 11.8539 27.3679 4.224 27.3679 4.224 25.1996 20.924 PASS
21.4272 7.8494 20.9967 8.158 29.5132 8.3429 29.5132 8.3429 15.8291 12.0422 27.5158 4.9905 27.5158 4.9905 24.9431 21.4148 DRIBBLE
20.4635 7.9161 20.8278 7.7915 14.1454 2.5988 14.1454 2.5988 15.7509 12.1239 15.7509 12.1239 15.7509 12.1239 27.6939 5.7755 DRIBBLE
20.9884 7.2523 20.836 7.8067 29.0948 8.3127 29.0948 8.3127 15.4724 12.4444 27.7761 6.1696 27.7761 6.1696 18.8739 -7.9209 DRIBBLE
20.4487 8.3532 20.8393 7.8135 28.6967 8.2987 28.6967 8.2987 27.8116 6.3588 15.0995 12.8498 15.0995 12.8498 27.8116 6.3588 DRIBBLE
11.2281 23.4408 11.1163 23.9316 18.9831 10.2391 18.9831 10.2391 12.1074 15.4111 12.1074 15.4111 12.1074 15.4111 21.9301 25.8931 PASS
10.313 24.0178 11.3988 23.6334 18.5511 10.7857 18.5511 10.7857 11.5797 15.7949 11.5797 15.7949 11.5797 15.7949 21.4213 26.3268 DRIBBLE
3.2757 28.5077 2.8266 28.0802 5.6198 19.262 5.6198 19.262 6.0199 25.9235 6.0199 25.9235 6.0199 25.9235 19.5223 16.4017 UNSUCCESSFUL DRIBBLE
12.0128 29.2357 12.4974 29.5542 2.2062 28.2264 2.2062 28.2264 3.9528 26.916 3.9528 26.916 3.9528 26.916 18.6028 17.7028 PASS
12.4357 29.105 12.5754 29.5589 1.6087 28.0926 1.6087 28.0926 20.3045 25.9113 20.3045 25.9113 20.3045 25.9113 12.4716 19.7981 DRIBBLE
16.1317 33.2066 16.2603 32.6856 8.8444 24.5707 8.8444 24.5707 22.199 28.0833 22.199 28.0833 14.6907 22.9694 23.0627 18.6081 DRIBBLE
15.9959 33.2988 16.3301 32.8567 8.9421 24.8029 8.9421 24.8029 22.8314 28.1968 22.8314 28.1968 22.8314 28.1968 14.7539 22.9982 DRIBBLE
15.9842 32.5897 16.3627 32.9413 8.9866 24.9061 8.9866 24.9061 23.0892 28.2347 23.0892 28.2347 23.0892 28.2347 14.782 23.0097 DRIBBLE
18.155 28.5021 17.5968 28.5657 9.1916 24.6481 9.1916 24.6481 15.5199 26.2169 15.5199 26.2169 15.5199 26.2169 23.6714 18.5766 DRIBBLE
20.2459 25.3724 19.8728 25.6237 10.2832 23.8262 23.7746 16.2457 17.4421 23.5411 17.4421 23.5411 17.4421 23.5411 25.0971 17.1799 DRIBBLE
20.5819 24.8675 20.168 25.2842 10.6035 23.5849 23.8155 15.5869 17.8886 22.9496 17.8886 22.9496 17.8886 22.9496 25.5925 17.1852 DRIBBLE
22.314 23.2407 22.0238 23.5014 24.6212 14.6313 24.6212 14.6313 19.4502 20.6618 19.4502 20.6618 19.4502 20.6618 26.879 16.4195 DRIBBLE
24.1571 15.9299 24.5685 15.6128 23.4799 23.4063 23.4799 23.4063 23.929 12.0654 23.929 12.0654 21.0263 18.3581 28.6406 14.703 PASS
25.0165 15.592 24.4063 15.9317 23.9841 23.6071 23.9841 23.6071 21.462 17.7374 23.9433 12.0597 23.9433 12.0597 21.462 17.7374 DRIBBLE
25.1508 16.1562 24.3156 16.0857 24.4556 23.8053 24.4556 23.8053 21.8301 17.117 21.8301 17.117 21.8301 17.117 29.7921 13.7318 DRIBBLE
24.316 16.9778 24.2709 16.1597 24.9127 23.9996 24.9127 23.9996 21.9922 16.8574 21.9922 16.8574 21.9922 16.8574 30.2487 13.318 DRIBBLE
24.0754 16.5989 24.2506 16.1971 25.3737 24.1892 25.3737 24.1892 22.5303 16.5863 22.5303 16.5863 22.5303 16.5863 30.7099 12.815 DRIBBLE
25.6359 16.6477 24.2401 16.2154 25.9569 24.4457 25.9569 24.4457 22.7552 16.448 22.7552 16.448 22.7552 16.448 30.9172 12.5464 DRIBBLE
32.7922 16.592 33.4268 18.5015 32.2448 11.8968 32.2448 11.8968 29.0696 23.1944 29.0696 23.1944 24.8502 16.2496 25.7708 -1.0499 UNSUCCESSFUL DRIBBLE
33.6686 16.5948 33.6733 17.936 32.8838 11.66 32.8838 11.66 29.3972 22.9892 29.3972 22.9892 29.3972 22.9892 25.153 16.1535 DRIBBLE
34.4935 16.6054 34.1573 17.3446 33.5882 11.4142 33.5882 11.4142 29.9486 22.9074 29.9486 22.9074 29.9486 22.9074 25.4764 16.0435 DRIBBLE
34.84 16.8241 34.3572 17.1133 34.1405 11.1669 34.1405 11.1669 30.6244 22.9133 30.6244 22.9133 30.6244 22.9133 25.7838 15.9561 DRIBBLE
35.1508 17.0282 34.4329 17.012 34.6615 10.9373 34.6615 10.9373 31.3387 22.9238 31.3387 22.9238 31.3387 22.9238 26.1144 15.8512 DRIBBLE
34.4091 16.2222 34.4628 16.9701 35.1522 10.7489 35.1522 10.7489 32.1228 22.904 32.1228 22.904 32.1228 22.904 26.4437 15.737 DRIBBLE
30.3201 9.5206 30.6615 9.056 36.0119 10.0648 36.0119 10.0648 26.9928 15.3056 26.9928 15.3056 26.9928 15.3056 34.4221 -14.6041 PASS
30.6735 8.6338 30.5303 9.2005 36.2375 9.6191 36.2375 9.6191 27.3619 14.8731 27.3619 14.8731 27.3619 14.8731 21.1505 17.1126 DRIBBLE
30.7709 8.6325 30.4734 9.2546 36.3439 9.4072 36.3439 9.4072 27.5573 14.5658 27.5573 14.5658 27.5573 14.5658 21.4088 16.5072 DRIBBLE
30.8621 8.6338 30.4503 9.2755 27.1297 13.9004 36.3961 9.3125 27.8864 14.1082 27.8864 14.1082 27.8864 14.1082 21.6898 15.8925 DRIBBLE
27.4252 7.0165 27.4845 7.8133 26.5705 13.0691 26.5705 13.0691 30.3933 10.7213 30.3933 10.7213 30.3933 10.7213 31.4453 23.2104 DRIBBLE
25.1289 6.3107 25.681 6.9171 25.0706 12.841 25.0706 12.841 31.1651 8.5277 31.1651 8.5277 31.1651 8.5277 24.2804 -6.6771 DRIBBLE
22.4546 6.2913 23.0815 6.4948 21.9901 12.5723 21.9901 12.5723 30.4325 6.9551 30.4325 6.9551 30.4325 6.9551 21.7034 -6.3972 DRIBBLE
21.9213 5.9731 22.7381 6.4514 21.5011 12.4953 21.5011 12.4953 29.9364 6.8469 29.9364 6.8469 29.9364 6.8469 21.2175 -6.5375 DRIBBLE
20.0325 4.9314 20.6742 5.2518 19.3529 12.4173 19.3529 12.4173 28.0189 6.0552 28.0189 6.0552 28.0189 6.0552 14.2395 14.076 DRIBBLE
16.507 4.1835 17.0519 4.5277 17.4706 12.6475 8.3383 2.3597 25.4947 3.8158 8.1424 2.9515 25.4947 3.8158 11.5858 14.2653 DRIBBLE
14.308 4.0879 15.1255 4.3085 6.8692 2.0496 6.8692 2.0496 7.3798 2.6486 7.3798 2.6486 7.3798 2.6486 23.8037 3.4247 DRIBBLE
11.5526 6.4254 12.2958 6.3838 11.5845 13.6797 11.5845 13.6797 7.4269 2.878 7.4269 2.878 7.4269 2.878 21.5453 4.0609 DRIBBLE
2.9831 5.0836 2.4992 4.9019 10.9826 6.436 10.9826 6.436 5.0784 2.916 5.0784 2.916 5.0784 2.916 4.6056 14.1271 PASS
2.8788 5.8525 2.5197 5.1201 10.4938 6.2741 10.4938 6.2741 4.4191 2.9121 4.4191 2.9121 4.4191 2.9121 4.0281 14.0474 DRIBBLE
2.2374 5.7862 2.5323 5.2282 10.0632 6.121 10.0632 6.121 3.7759 2.9315 3.7759 2.9315 3.7759 2.9315 3.4179 13.9193 DRIBBLE
1.6461 5.7287 2.5358 5.2805 9.5521 5.9286 9.5521 5.9286 3.1168 2.9201 3.1168 2.9201 3.1168 2.9201 2.8203 13.8199 DRIBBLE
1.088 5.67 2.0279 5.4072 9.1064 5.7667 9.1064 5.7667 2.4544 2.9399 2.4544 2.9399 2.4544 2.9399 2.1976 13.7252 DRIBBLE
0.5551 5.5994 1.3008 5.4947 8.5933 5.6037 8.5933 5.6037 1.7645 2.9619 1.7645 2.9619 1.7645 2.9619 1.5555 13.6296 DRIBBLE
0.8175 4.8361 0.9219 5.5617 8.1531 5.4336 8.1531 5.4336 1.1089 2.9418 1.1089 2.9418 1.1089 2.9418 0.8598 13.5295 DRIBBLE
-0.1794 5.7628 0.7362 5.5884 7.7436 5.2901 7.7436 5.2901 0.8493 2.9342 0.8493 2.9342 0.8493 2.9342 0.531 13.4726 DRIBBLE
-31.7089 18.2348 -31.9721 17.6 -27.3818 12.3752 -27.3818 12.3752 -25.1356 19.6706 -25.1356 19.6706 -9.9016 11.7691 -25.1356 19.6706 PASS
-27.0762 12.7629 -27.039 12.3797 -32.5714 16.1938 -32.5714 16.1938 -27.8704 16.8095 -27.8704 16.8095 -27.8704 16.8095 -26.4264 27.5461 PASS
-26.5293 12.1634 -27.0499 12.379 -32.68 15.9867 -32.68 15.9867 -28.1158 16.5065 -28.1158 16.5065 -28.1158 16.5065 -18.4918 0.0427 DRIBBLE
-24.0619 9.9347 -24.7981 10.303 -23.2027 16.9291 -23.2027 16.9291 -29.2638 13.9485 -29.2638 13.9485 -29.2638 13.9485 -19.9816 -0.9504 DRIBBLE
-21.0015 14.9832 -21.7233 15.3509 -23.9173 9.516 -23.9173 9.516 -18.6966 17.1953 -18.6966 17.1953 -18.6966 17.1953 -28.8522 11.8422 PASS
-20.4142 14.6293 -21.399 15.1935 -23.8874 9.4895 -23.8874 9.4895 -18.9731 17.1163 -18.9731 17.1163 -18.9731 17.1163 -28.668 11.6075 DRIBBLE
-19.8734 14.3039 -20.8064 14.9062 -23.8746 9.4788 -23.8746 9.4788 -19.0913 17.0837 -19.0913 17.0837 -19.0913 17.0837 -28.163 11.5624 DRIBBLE
-19.3631 14.0081 -20.0861 14.5625 -23.7466 9.3637 -23.7466 9.3637 -19.1439 17.0677 -19.1439 17.0677 -19.1439 17.0677 -27.8997 11.3804 DRIBBLE
-18.6835 13.6632 -19.7687 14.406 -23.4176 9.3661 -23.4176 9.3661 -18.755 17.0544 -18.755 17.0544 -18.755 17.0544 -27.4891 11.3548 DRIBBLE
-18.0608 13.3431 -19.1938 14.0579 -22.9825 9.4165 -22.9825 9.4165 -18.207 17.0062 -18.207 17.0062 -18.207 17.0062 -27.2471 11.1841 DRIBBLE
-17.4632 13.0209 -18.5296 13.6977 -22.8128 9.4205 -22.8128 9.4205 -17.5243 16.9666 -17.5243 16.9666 -17.5243 16.9666 -26.8661 10.9055 DRIBBLE
-16.9235 12.7153 -17.8 13.3077 -22.3977 9.2389 -22.3977 9.2389 -16.8766 16.9037 -16.8766 16.9037 -16.8766 16.9037 -26.2954 10.8254 DRIBBLE
-16.3919 12.4281 -16.9965 12.9212 -21.9112 9.0121 -21.9112 9.0121 -16.2006 16.8812 -16.2006 16.8812 -16.2006 16.8812 -25.8019 10.8262 DRIBBLE
-15.7261 12.1354 -16.6285 12.7441 -21.425 8.7622 -21.425 8.7622 -15.5249 16.8523 -15.5249 16.8523 -15.5249 16.8523 -25.543 10.6643 DRIBBLE
-15.1223 11.8472 -16.0319 12.4119 -20.8646 8.4959 -20.8646 8.4959 -14.791 16.7955 -14.791 16.7955 -14.791 16.7955 -25.0124 10.6487 DRIBBLE
-14.5553 11.548 -15.3346 12.0205 -20.6322 8.3848 -20.6322 8.3848 -14.0849 16.7388 -14.0849 16.7388 -14.0849 16.7388 -24.6932 10.4849 DRIBBLE
-14.0168 11.2655 -14.5803 11.5598 -20.2936 8.3567 -20.2936 8.3567 -13.3653 16.6678 -13.3653 16.6678 -13.3653 16.6678 -24.1908 10.4743 DRIBBLE
-13.3241 10.8858 -14.2309 11.3537 -19.8849 8.329 -19.8849 8.329 -12.651 16.5731 -12.651 16.5731 -12.651 16.5731 -23.912 10.3095 DRIBBLE
-12.6851 10.5181 -13.6421 10.9898 -19.3422 8.2937 -19.3422 8.2937 -11.9994 16.5032 -11.9994 16.5032 -11.9994 16.5032 -23.3848 10.2864 DRIBBLE
-12.0744 10.1647 -12.8935 10.5713 -18.754 8.3041 -18.754 8.3041 -11.3196 16.4672 -11.3196 16.4672 -11.3196 16.4672 -22.8747 10.1212 DRIBBLE
-11.4811 9.8096 -12.1249 10.1431 -18.237 8.2971 -18.237 8.2971 -10.6321 16.4387 -10.6321 16.4387 -10.6321 16.4387 -22.3713 9.8792 DRIBBLE
-11.7475 9.0497 -11.7497 9.9162 -18.0403 8.2847 -18.0403 8.2847 -9.9171 16.4523 -9.9171 16.4523 -9.9171 16.4523 -21.8787 9.6223 DRIBBLE
-11.1187 9.155 -11.5765 9.815 -17.7232 8.1648 -17.7232 8.1648 -9.2005 16.4486 -3.9792 6.8153 -3.9792 6.8153 -9.2005 16.4486 DRIBBLE
-10.533 9.2507 -11.4962 9.7675 -17.6023 8.1268 -17.6023 8.1268 -8.4985 16.4555 -3.597 6.5685 -3.597 6.5685 -8.4985 16.4555 DRIBBLE
-9.9822 9.3457 -10.9503 9.6962 -17.5569 8.1079 -17.5569 8.1079 -7.7997 16.4121 -7.7997 16.4121 -7.7997 16.4121 -20.6675 8.9369 DRIBBLE
-9.4445 9.4454 -10.2283 9.5927 -17.1259 8.0529 -17.1259 8.0529 -7.0731 16.3788 -7.0731 16.3788 -7.0731 16.3788 -20.1094 8.9031 DRIBBLE
-8.9443 9.3996 -9.8895 9.5214 -16.7078 8.0052 -16.7078 8.0052 -6.3633 16.32 -6.3633 16.32 -6.3633 16.32 -19.6228 8.9196 DRIBBLE
-0.102 7.944 1.5409 6.4377 -8.9001 10.0132 -8.9001 10.0132 -0.9601 5.4127 -0.9601 5.4127 -0.9601 5.4127 -3.6268 16.147 PASS
1.906 7.6724 1.7613 6.8333 -8.3781 10.3667 -8.3781 10.3667 -0.3875 5.4242 -0.3875 5.4242 -0.3875 5.4242 9.7362 9.4062 DRIBBLE
2.6398 7.7015 1.8786 7.035 -7.921 10.6099 -7.921 10.6099 0.2224 5.4175 0.2224 5.4175 0.2224 5.4175 10.2664 9.6359 DRIBBLE
3.3551 7.7098 2.4365 7.2361 -7.7094 10.7031 -7.7094 10.7031 0.8347 5.4148 0.8347 5.4148 0.8347 5.4148 10.5243 9.7554 DRIBBLE
4.0065 7.7182 3.2244 7.4607 -7.2315 10.8569 -7.2315 10.8569 1.4409 5.3736 1.4409 5.3736 1.4409 5.3736 10.9239 9.8016 DRIBBLE
4.6237 7.7318 4.1178 7.7397 -7.0143 10.9327 -7.0143 10.9327 2.0906 5.3715 2.0906 5.3715 2.0906 5.3715 11.3604 9.7905 DRIBBLE
5.2781 7.6943 4.5524 7.86 -6.6305 11.1307 -6.6305 11.1307 2.7797 5.3569 2.7797 5.3569 2.7797 5.3569 11.674 9.8921 DRIBBLE
5.8955 7.6741 4.7857 7.9116 -6.2179 11.3352 -6.2179 11.3352 3.4384 5.3527 3.4384 5.3527 3.4384 5.3527 12.0633 9.9448 DRIBBLE
6.4951 7.6404 5.4211 7.8601 -5.8221 11.5568 -5.8221 11.5568 4.0715 5.3855 4.0715 5.3855 4.0715 5.3855 12.5526 9.9706 DRIBBLE
7.07 7.6232 6.2457 7.8471 -5.3095 11.8249 -5.3095 11.8249 4.7414 5.3826 4.7414 5.3826 4.7414 5.3826 13.065 9.9778 DRIBBLE
7.9066 7.5858 6.6548 7.8245 -4.7437 12.1361 -4.7437 12.1361 5.373 5.3539 5.373 5.3539 5.373 5.3539 13.5284 9.7072 DRIBBLE
8.7197 7.5349 7.4352 7.776 -4.104 12.4301 -4.104 12.4301 6.0109 5.3524 6.0109 5.3524 6.0109 5.3524 13.7527 9.5694 DRIBBLE
9.4722 7.4513 8.4112 7.696 -3.4841 12.7249 -3.4841 12.7249 6.6627 5.3539 6.6627 5.3539 6.6627 5.3539 13.8637 9.5041 DRIBBLE
10.1558 7.3626 9.3741 7.6276 -2.9833 12.9854 -2.9833 12.9854 7.3079 5.3627 7.3079 5.3627 7.3079 5.3627 14.3052 9.4519 DRIBBLE
50.9286 21.6894 50.619 22.0832 44.0141 11.6512 44.0141 11.6512 47.7686 16.3971 47.7686 16.3971 33.4558 18.8247 21.1188 6.4848 PASS
51.26 18.02 51.339 18.3968 44.2204 10.4884 44.2204 10.4884 48.0851 15.2652 48.0851 15.2652 48.0851 15.2652 45.9964 8.7485 DRIBBLE
51.2561 18.0652 51.3384 18.4413 44.3305 10.3261 44.3305 10.3261 48.154 15.0106 48.154 15.0106 48.154 15.0106 46.1122 8.3515 DRIBBLE
50.9751 16.7039 51.144 17.2335 44.2461 9.5625 44.2461 9.5625 48.2663 14.2763 48.2663 14.2763 48.2663 14.2763 46.235 8.0291 DRIBBLE
50.7489 17.3481 51.1065 16.9253 44.1998 9.4817 44.1998 9.4817 48.2749 14.2057 48.2749 14.2057 48.2749 14.2057 46.239 8.0194 DRIBBLE
51.0703 13.9189 51.0024 14.4953 44.8709 8.6634 44.8709 8.6634 48.3848 13.296 48.3848 13.296 48.3848 13.296 46.719 7.4148 DRIBBLE
51.2311 12.0444 51.0571 12.5764 44.8356 8.2231 44.8356 8.2231 50.7794 13.9681 50.7794 13.9681 50.7794 13.9681 46.7256 7.4079 DRIBBLE
45.774 9.0604 44.4455 7.7678 51.1353 11.9672 51.1353 11.9672 46.6617 6.7644 46.6617 6.7644 50.4753 6.5473 46.6617 6.7644 PASS
44.1006 8.1662 44.3561 7.8782 50.7379 12.2384 50.7379 12.2384 46.586 6.3234 46.586 6.3234 42.7541 5.1622 46.586 6.3234 DRIBBLE
44.5525 7.2349 44.362 7.871 50.6253 12.3652 50.6253 12.3652 46.4823 5.7583 46.4823 5.7583 42.7495 5.2512 46.4823 5.7583 DRIBBLE
44.7782 7.9938 44.365 7.8679 50.4236 12.5212 50.4236 12.5212 46.3588 5.2622 46.3588 5.2622 42.4608 5.0712 46.3588 5.2622 DRIBBLE
44.9796 8.7252 44.3666 7.8664 50.1049 12.7386 50.1049 12.7386 46.3114 5.0233 46.3114 5.0233 41.9911 4.7718 46.3114 5.0233 DRIBBLE
45.1671 9.4081 44.7081 8.2515 49.7594 12.9733 49.7594 12.9733 46.2904 4.9126 48.8736 11.5428 48.8736 11.5428 46.2904 4.9126 DRIBBLE
45.3549 10.0589 44.8808 8.4322 49.3981 13.231 49.3981 13.231 46.282 4.8591 48.3747 11.1475 48.3747 11.1475 46.282 4.8591 DRIBBLE
45.5164 10.6637 45.0619 9.0295 48.8558 13.7225 48.8558 13.7225 48.1902 10.9743 48.1902 10.9743 48.1902 10.9743 46.1456 5.2073 DRIBBLE
45.6705 11.2466 45.2227 9.8652 48.1569 14.22 48.1569 14.22 47.6971 11.2474 47.6971 11.2474 47.6971 11.2474 46.0792 5.3717 DRIBBLE
45.8125 11.7955 45.3516 10.8304 47.7409 14.5211 47.7409 14.5211 47.1549 11.7418 47.1549 11.7418 47.1549 11.7418 46.041 5.4536 DRIBBLE
29.3976 29.442 29.067 29.0274 32.188 18.3592 32.188 18.3592 25.9389 20.7977 25.9389 20.7977 39.0196 14.9422 28.4581 1.5108 UNSUCCESSFUL DRIBBLE
29.3407 29.6561 29.4183 29.1389 31.7223 18.6734 31.7223 18.6734 25.3454 21.1932 25.3454 21.1932 25.3454 21.1932 38.2719 15.2819 DRIBBLE
29.2854 29.8549 29.5553 29.1889 31.1782 19.0175 31.1782 19.0175 24.771 21.5734 24.771 21.5734 24.771 21.5734 37.4981 15.6499 DRIBBLE
28.6298 29.894 29.6079 29.2086 30.6219 19.423 30.6219 19.423 24.2038 21.8846 24.2038 21.8846 24.2038 21.8846 36.6929 16.0059 DRIBBLE
26.9336 30.0377 28.3178 29.4947 29.3527 20.0699 29.3527 20.0699 22.3403 22.7825 22.3403 22.7825 22.3403 22.7825 34.3793 17.0667 DRIBBLE
26.4601 30.0928 27.5255 29.6906 28.7194 20.3438 28.7194 20.3438 21.7322 23.0621 21.7322 23.0621 21.7322 23.0621 33.9926 17.2013 DRIBBLE
26.0158 30.1411 26.6563 29.9602 28.0921 20.6504 28.0921 20.6504 21.1528 23.401 21.1528 23.401 21.1528 23.401 33.7936 17.2661 DRIBBLE
25.2846 30.3023 26.3275 30.0889 27.4825 20.9098 27.4825 20.9098 20.5551 23.7644 20.5551 23.7644 20.5551 23.7644 33.6903 17.2913 DRIBBLE
24.5819 30.4255 25.6331 30.224 26.857 21.161 26.857 21.161 20.2855 23.9573 20.2855 23.9573 20.2855 23.9573 33.4959 17.2216 DRIBBLE
23.9222 30.541 24.8753 30.3824 26.2315 21.4057 26.2315 21.4057 19.7854 24.1383 19.7854 24.1383 19.7854 24.1383 33.1177 17.2382 DRIBBLE
23.1876 30.6912 24.5708 30.4466 25.7588 21.5819 25.7588 21.5819 19.2303 24.296 19.2303 24.296 19.2303 24.296 32.6891 17.3369 DRIBBLE
22.5247 30.8472 23.9328 30.6253 25.312 21.7521 25.312 21.7521 18.6064 24.424 18.6064 24.424 18.6064 24.424 32.4773 17.3853 DRIBBLE
21.8943 30.9824 23.0725 30.8464 24.7328 21.9726 24.7328 21.9726 17.97 24.6368 17.97 24.6368 17.97 24.6368 31.9746 17.3567 DRIBBLE
21.2825 31.1282 22.1989 31.0543 24.1108 22.2049 24.1108 22.2049 17.3183 24.773 17.3183 24.773 17.3183 24.773 31.736 17.3365 DRIBBLE
20.5678 31.1402 21.8587 31.1602 23.8452 22.3042 23.8452 22.3042 16.6491 24.8977 16.6491 24.8977 16.6491 24.8977 31.6237 17.3346 DRIBBLE
19.9169 31.1303 21.1528 31.3726 23.3515 22.3069 23.3515 22.3069 16.0261 25.0858 16.0261 25.0858 16.0261 25.0858 31.1938 17.4207 DRIBBLE
19.3349 31.1238 20.2924 31.5881 22.6972 22.2656 22.6972 22.2656 15.3988 25.2772 15.3988 25.2772 15.3988 25.2772 30.584 17.5824 DRIBBLE
18.804 31.122 19.5965 31.4458 22.0335 22.2272 22.0335 22.2272 15.1004 25.3772 15.1004 25.3772 15.1004 25.3772 30.2013 17.66 DRIBBLE
18.0027 31.3173 19.3146 31.3883 21.3659 22.1989 21.3659 22.1989 14.5819 25.4314 14.5819 25.4314 14.5819 25.4314 29.5881 17.7478 DRIBBLE
17.2483 31.4985 18.632 31.5053 20.6654 22.1553 20.6654 22.1553 13.9311 25.4125 13.9311 25.4125 13.9311 25.4125 29.2972 17.8012 DRIBBLE
16.5639 31.6925 17.7932 31.6924 20.3629 22.143 20.3629 22.143 13.2788 25.3734 13.2788 25.3734 13.2788 25.3734 9.5643 14.9269 DRIBBLE
15.9226 31.881 16.9158 31.8432 19.8457 22.2122 19.8457 22.2122 12.6258 25.2774 12.6258 25.2774 12.6258 25.2774 9.1174 14.943 DRIBBLE
15.2483 31.8962 16.5629 31.9088 19.3762 22.3419 19.3762 22.3419 11.9454 25.2159 11.9454 25.2159 11.9454 25.2159 8.5406 14.9296 DRIBBLE
14.6136 31.9237 15.8939 32.0035 18.9206 22.4646 18.9206 22.4646 11.3239 25.1925 11.3239 25.1925 11.3239 25.1925 7.9298 14.8871 DRIBBLE
14.0315 31.9603 15.0815 32.089 18.3515 22.6579 18.3515 22.6579 10.6576 25.1882 10.6576 25.1882 10.6576 25.1882 7.3143 14.8478 DRIBBLE
13.4958 32.0153 14.2332 32.2483 17.7425 22.8672 17.7425 22.8672 9.943 25.2145 9.943 25.2145 9.943 25.2145 6.7241 14.7975 DRIBBLE
12.723 32.0421 13.9035 32.2957 17.2065 22.9775 17.2065 22.9775 9.2197 25.1926 9.2197 25.1926 9.2197 25.1926 6.1277 14.7786 DRIBBLE
11.9961 32.068 13.2573 32.382 16.736 23.0795 16.736 23.0795 8.5125 25.1634 8.5125 25.1634 8.5125 25.1634 5.5142 14.747 DRIBBLE
10.0373 32.0362 11.5529 32.2077 14.7942 23.5176 14.7942 23.5176 6.353 25.1687 6.353 25.1687 6.353 25.1687 3.6089 14.5756 DRIBBLE
9.4688 32.0008 10.7231 32.0516 14.1103 23.692 14.1103 23.692 5.6394 25.1689 5.6394 25.1689 5.6394 25.1689 2.9713 14.5615 DRIBBLE
8.9395 31.993 9.8258 31.9832 13.4083 23.9351 13.4083 23.9351 4.9321 25.1169 4.9321 25.1169 4.9321 25.1169 2.3487 14.5326 DRIBBLE
8.1903 31.9479 9.4623 31.955 13.0967 24.0475 13.0967 24.0475 4.21 25.1075 4.21 25.1075 4.21 25.1075 1.7117 14.4912 DRIBBLE
7.4869 31.9056 8.6941 31.8812 12.5637 24.1195 12.5637 24.1195 3.4765 25.0813 3.4765 25.0813 3.4765 25.0813 1.1127 14.472 DRIBBLE
6.8262 31.8647 7.7942 31.8082 11.9334 24.145 11.9334 24.145 2.7547 25.0438 2.7547 25.0438 2.7547 25.0438 0.5103 14.4009 DRIBBLE
6.2058 31.8279 6.8551 31.8205 11.425 24.1526 11.425 24.1526 2.0876 25.0271 2.0876 25.0271 2.0876 25.0271 -0.1216 14.3318 DRIBBLE
5.3612 31.7695 6.4898 31.8397 10.9468 24.1644 10.9468 24.1644 1.7821 25.0179 1.7821 25.0179 1.7821 25.0179 -0.7369 14.227 DRIBBLE
4.567 31.7087 5.7763 31.7746 10.3172 24.1213 10.3172 24.1213 1.3236 24.9014 1.3236 24.9014 1.3236 24.9014 -1.3367 14.1125 DRIBBLE
3.823 31.6522 4.9007 31.7042 9.6427 24.1612 9.6427 24.1612 0.7905 24.7187 0.7905 24.7187 0.7905 24.7187 -1.9398 14.0506 DRIBBLE
3.1123 31.5891 3.9796 31.5449 9.0985 24.1502 9.0985 24.1502 0.1317 24.5184 0.1317 24.5184 0.1317 24.5184 -2.5258 13.9959 DRIBBLE
2.2367 31.4589 3.6006 31.5089 8.4656 24.1291 8.4656 24.1291 -0.4965 24.3489 -0.4965 24.3489 -0.4965 24.3489 -2.8361 13.9732 DRIBBLE
1.4383 31.3267 2.9322 31.4945 7.7693 24.1305 7.7693 24.1305 -1.1754 24.162 -1.1754 24.162 -1.1754 24.162 -3.0495 13.9591 DRIBBLE
0.6869 31.2025 2.1499 31.4398 7.1605 24.111 7.1605 24.111 -1.8783 23.9288 -1.8783 23.9288 -1.8783 23.9288 -3.2236 13.9444 DRIBBLE
-0.0165 31.0905 1.2699 31.3336 6.4518 24.0778 6.4518 24.0778 -2.1768 23.8273 -2.1768 23.8273 -2.1768 23.8273 -3.3802 13.9397 DRIBBLE
